filename,text_chunk,author
ILLUSIONCOMIQUE.pdf,coups des plus âpres malheurs qui suivent son courroux géronte insolente estce ainsi que lon se,Corneille
PLACEROYALE.pdf,de mille quautrefois tu mas vu caresser en pas une un mari pouvaitil soffenser jévite lapparence,Corneille
PHEDRE.pdf,dâme toute moderne inconnue deuripide qui fait dhippolyte un fils vertueux se laissant accuser sans,Racine
PHEDRE.pdf,que mérite un athlèle blanchi dans la carrière de sophocle et deuripide est prodiguée à quiconque y,Racine
ILLUSIONCOMIQUE.pdf,plus que pour traîneur dépée matamore ah ventre il est tout vrai que vous avez raison mais le moyen,Corneille
CINNA.pdf,pempeii nepotem damnandum jam unum hominem occidere non poterat quum m antonio proscriptionis,Corneille
POLYEUCTE.pdf,il se fait trop doutrage félix daigne le ciel en vous achever son ouvrage et pour vous rendre un,Corneille
ANDROMAQUE.pdf,oreste que saisje de moimême étaisje alors le maître la fureur memportait et je venais peutêtre,Racine
CINNA.pdf,servir dignement dune marque éternelle à ce grand changement et devait cette gloire aux mânes dun,Corneille
PLACEROYALE.pdf,que lon vous a trahis et ceux dont alidor montrait son âme atteinte ne sont plus que fumée ou,Corneille
CID.pdf,secret je vois avec chagrin que lamour me contraigne à pousser des soupirs pour ce que je dédaigne,Corneille
PLACEROYALE.pdf,cette belle offensée sous les lois dun mari sera bientôt passée et lors que de soupirs et de pleurs,Corneille
IPHIGENIE.pdf,enrichir venger combler de gloire content et glorieux du nom de votre époux je ne lui demandais que,Racine
ATHALIE.pdf,pour nous protéger le brave abner au moins ne rompt pas le silence salomith hélas dans une cour où,Racine
POLYEUCTE.pdf,résolvez seul ce que vous voulez faire si vous nêtes pas tel que je lose espérer pour vous priser,Corneille
ATHALIE.pdf,pour sion dune sainte ferveur sentira son âme embrasée cieux répandez votre rosée et que la terre,Racine
CID.pdf,nembrasse quune ombre et mon amour déçu par cet objet trompeur se forme des soupçons qui redoublent,Corneille
PHEDRE.pdf,tragédie dalexandre corneille lui donna des louanges et lui conseilla en même temps dabandonner la,Racine
MENTEUR.pdf,êtes à moi géronte sortant de chez lucrèce votre père à dorante engage votre foi alcippe à clarice,Corneille
BAJAZET.pdf,moi tout lempire a genoux de mentendre avouer que je tiens tout de vous je ne men défends point ma,Racine
IPHIGENIE.pdf,vous le savez achille pourquoi je le demande ô ciel le puisje croire quon ose des fureurs avouer la,Racine
HORACE.pdf,sens point pour eux la douleur qui tourmente sabine comme soeur camille comme amante je puis les,Corneille
BRITANNICUS.pdf,trahit sa foi quel séjour étranger et pour vous et pour moi britannicus mais que son amitié soit,Racine
ATHALIE.pdf,madame et le vôtre nest rien athalie les plaisirs près de moi vous chercheront en foule joas le,Racine
MITHRIDATE.pdf,prétendre que vous diraije enfin lorsque je vous promets de vous mettre en état de ne me voir,Racine
ANDROMAQUE.pdf,sen souviennent encor son nom seul fait frémir nos veuves et nos filles et dans toute la grèce il,Racine
MENTEUR.pdf,et augustin courbé en la même galerie à la palme imprimé à rouen et se vend m dc xliv avec,Corneille
CINNA.pdf,cui commissum esset,Corneille
POLYEUCTE.pdf,notre martyre plein dune sainte ferveur prend lédit de lempereur crache dessus et le déchire en,Corneille
IPHIGENIE.pdf,arcas et depuis quand seigneur tenezvous ce langage comblé de tant dhonneurs par quel secret,Racine
PLACEROYALE.pdf,sauraient conserver ce que tu maurais pris angélique sil veut garder encore cette humeur obstinée,Corneille
ANDROMAQUE.pdf,scène ii hermione cléone hermione ah quaije fait cléone et que vienstu me dire que fait pyrrhus,Racine
PHEDRE.pdf,toilette,Racine
PLACEROYALE.pdf,que mort dedans mon souvenir que je manime en vain contre un objet aimable tout criminel quil est,Corneille
BERENICE.pdf,maient reproché cette même simplicité que javais recherchée avec tant de soin ils ont cru quune,Racine
ILLUSIONCOMIQUE.pdf,bien su quitter la place au même instant isabelle ce nest pas honte à lui les rois en font autant,Corneille
BRITANNICUS.pdf,dans ses discours si longtemps étendue que pour faire jouer ce ressort odieux quon sache si ma mère,Racine
ANDROMAQUE.pdf,l pour les lieux et les personnes le dictionnaire universel dhistoire et de géographie de mn,Racine
CID.pdf,il nest pas temps encor de chercher le trépas ton prince et ton pays ont besoin de ton bras la,Corneille
POLYEUCTE.pdf,véritable son séjour en ce lieu mest toujours redoutable à quoi que sa vertu puisse le disposer il,Corneille
MENTEUR.pdf,et de mon artifice le bonhomme en tientil men suisje bien tiré quelque sot en ma place y serait,Corneille
POLYEUCTE.pdf,insolence le prêtre avait à peine obtenu du silence et devers lorient assuré son aspect quils ont,Corneille
MENTEUR.pdf,songe et moins je puis comprendre quel fruit auprès de vous il en ose prétendre mais quallezvous,Corneille
ILLUSIONCOMIQUE.pdf,me laisse charmer à ce discours flatteur et jexcuse un forfait dont jadore lauteur pardonne cher,Corneille
IPHIGENIE.pdf,prêt de pleurer mais votre amour na plus dexcuse légitime les dieux ont à calchas amené leur,Racine
RODOGUNE.pdf,souiller la source de mon sang jen sens de ma douleur croître la violence mais ma confusion mimpose,Corneille
PLACEROYALE.pdf,sais comme lamour est plein dimpatience,Corneille
BRITANNICUS.pdf,pallas un exil nécessaire son orgueil dès longtemps exigeait ce salaire et lempereur ne fait,Racine
BAJAZET.pdf,lui répondrezvous acomat peutêtre avant ce temps je saurai loccuper de soins plus importants je,Racine
IPHIGENIE.pdf,il ne faut pas vit dans létat obscur où les dieux lont caché avoir des goûts audessus de son état l,Racine
CID.pdf,rodrigue je fais ce que tu veux mais sans quitter lenvie de finir par tes mains ma déplorable vie,Corneille
PLAIDEURS.pdf,la comtesse qui moi souffrir quon me querelle chicanneau une crieuse petit jean hé paix la comtesse,Racine
POLYEUCTE.pdf,vous satisfaire si vous lavez prisé si vous lavez chéri félix vous aimez trop pauline un indigne,Corneille
HORACE.pdf,est un peu rude à lesprit le plus fort et je doute comment vous portez cette mort le vieil horace,Corneille
BERENICE.pdf,seigneur demande à vous parler titus ah paulin paulin quoi déjà vous semblez reculer de vos nobles,Racine
ANDROMAQUE.pdf,jamais je sais que vos regards vont rouvrir mes blessures que tous mes pas vers vous sont autant de,Racine
CID.pdf,grenade et laragon tremblent quand ce fer brille grenade ville despagne à une des douze,Corneille
BAJAZET.pdf,arbitre de ta vie et même de létat quamurat me confie sultane et ce quen vain jai cru trouver en,Racine
ILLUSIONCOMIQUE.pdf,tient le premier rang parmi leurs passetemps et ceux dont nous voyons la sagesse profonde par ses,Corneille
BRITANNICUS.pdf,plus votre fils cest le maître du monde jen dois compte madame à lempire romain qui croit voir son,Racine
ATHALIE.pdf,ni laltier philistin par déternels ravages comme au temps de vos rois désoler ses rivages le syrien,Racine
BERENICE.pdf,vous plairezvous quà vous gêner sans cesse jamais dans un grand coeur viton plus de faiblesse,Racine
RODOGUNE.pdf,laonice est sans doute une adresse feignant de vous servir elle sert sa maîtresse la reine qui,Corneille
IPHIGENIE.pdf,commande les grecs que pour les renvoyer agamemnon ah seigneur quéloigné du malheur qui mopprime,Racine
MENTEUR.pdf,grossière clarice à lucrèce cest ainsi quil partage entre nous son amour il te flatte de nuit et,Corneille
BERENICE.pdf,bérénice hélas titus non il nest rien dont je ne sois capable vous voilà de mes jours maintenant,Racine
BRITANNICUS.pdf,conduire enfin natil pas ses aïeux quil choisisse sil veut dauguste ou de tibère quil imite sil,Racine
POLYEUCTE.pdf,aujourdhui dans le trône et demain dans la boue et leur plus haut éclat fait tant de mécontents que,Corneille
POLYEUCTE.pdf,quabandonner mon âme à mes douleurs il me faut essayer la force de mes pleurs en qualité de femme,Corneille
ILLUSIONCOMIQUE.pdf,lyse tu devais lui faire offre aussitôt de tout ce que javais perles bagues habits lyse jai bien,Corneille
MORTPOMPEE.pdf,féaux conseillers secrétaires foi soit ajoutée comme à loriginal mandons en outre au premier de,Corneille
MENTEUR.pdf,mas payé dune impudente feinte et tu nas eu pour moi respect amour ni crainte va je te désavoue,Corneille
IPHIGENIE.pdf,disputer ce rang sont prêts pour vous servir de verser tout leur sang le seul agamemnon refusant la,Racine
POLYEUCTE.pdf,aurait pu vous trahir pauline je laimerais encore quand il maurait trahie et si de tant damour tu,Corneille
CID.pdf,infamie et ne suisje blanchi dans les travaux guerriers que pour voir en un jour flétrir tant de,Corneille
BRITANNICUS.pdf,plusieurs personnes concourent cette action nest point finie que lon ne sache en quelle situation,Racine
CINNA.pdf,ne ta manqué de foi et je nai point eu lieu de memployer pour toi octave en ma présence a tout dit,Corneille
ATHALIE.pdf,tribus empressées mais pourquoi me flatter de ces vaines pensées déplorable héritier de ces rois,Racine
ATHALIE.pdf,en long habit de lin et cependant du sang de la chair immolée les prêtres arrosaient lautel et,Racine
IPHIGENIE.pdf,nêtes point ici dans le palais datrée vous êtes dans un camp clytemnestre où tout vous est soumis,Racine
PLAIDEURS.pdf,chicanneau la pauvre enfant va va je te marierai bien dès que je le pourrai sil ne men coûte rien,Racine
MENTEUR.pdf,vérité sabine je la dis dorante mais elle maimera sabine peutêtre dorante et quand encore sabine,Corneille
PLACEROYALE.pdf,désirs lâme ne goûte point ailleurs de vrais plaisirs ma foi quavait doraste engageait ma franchise,Corneille
PHEDRE.pdf,je ne mérite plus ces doux empressements vous êtes offensé la fortune jalouse na pas en votre,Racine
RODOGUNE.pdf,coup que tant dorgueil trébuche de qui se rend trop tôt on doit craindre une embûche et cest mal,Corneille
BERENICE.pdf,mais sans me soupçonner sensible à mes alarmes elle moffre sa main pour essuyer mes larmes et ne,Racine
POLYEUCTE.pdf,temps pour ménager ta vie après léloignement dun flatteur de décie mais jai fait trop dinjure à nos,Corneille
BRITANNICUS.pdf,suivant et conformément à larrêt du parlement de paris du huitième avril et celui du conseil privé,Racine
CID.pdf,corneille revue et annotée par j taschereau paris p jannet tome pp,Corneille
ILLUSIONCOMIQUE.pdf,un meilleur destin sa fortune rangée et sa condition avec le temps changée personne maintenant na,Corneille
MITHRIDATE.pdf,à ces mots reconnaître pharnace cest lui seigneur cest lui dont la coupable audace veut la force à,Racine
ATHALIE.pdf,et avecque sont conservés avec leur graphie ancienne quand le nombre de syllabes des vers peut en,Racine
ILLUSIONCOMIQUE.pdf,traître qui te fais fort dune troupe brigande je te choisirai bien au milieu de la bande géronte,Corneille
ATHALIE.pdf,prince et tantôt vers lautel muette et succombant sous le poids des alarmes aux yeux les plus,Racine
ANDROMAQUE.pdf,alarmée que son fils me la dût renvoyer désarmée jallais voir le succès de ses embrassements je nai,Racine
POLYEUCTE.pdf,le vainquit dans rome et qui me range ici dessous les lois dun homme repousse encore si bien,Corneille
CINNA.pdf,cependant cen est peu que de naccepter pas le bonheur quon recherche au péril du trépas cinna cen,Corneille
POLYEUCTE.pdf,en vous ôtant un gendre on vous en donne un autre dont la condition répond mieux à la vôtre ma,Corneille
ATHALIE.pdf,josabet éliacin mathan jen ai pour elle quelque honte dun vain songe peutêtre elle fait trop de,Racine
CINNA.pdf,repos après mavoir fait craindre non non je me trahis moimême dy penser qui pardonne aisément,Corneille
PLACEROYALE.pdf,alidor va donc tenir tout prêt à faire un si beau coup ce que nous attendons ne peut tarder,Corneille
PHEDRE.pdf,porté au plus haut degré cest le poète après virgile qui a le mieux entendu cette partie des vers,Racine
ANDROMAQUE.pdf,nous rejoindre ici qui leût dit quun rivage à mes voeux si funeste présenterait dabord pylade aux,Racine
CID.pdf,deffroi joignez à ces vertus celles dun capitaine montrezlui comme il faut sendurcir à la peine,Corneille
POLYEUCTE.pdf,mes rois jen aurais fait mes dieux on maurait mis en poudre on maurait mis en cendre avant que,Corneille
IPHIGENIE.pdf,personnage dériphile sans lequel je naurais jamais osé entreprendre cette tragédie quelle apparence,Racine
MORTPOMPEE.pdf,époux de la voix et des yeux puis nespérant plus rien lève les mains aux cieux et cédant tout à,Corneille
ILLUSIONCOMIQUE.pdf,votre amant néchappe il ne tiendra quà vous la prison est tout proche isabelle eh bien lyse ce,Corneille
PHEDRE.pdf,alors lhistoire de mon père tu sais combien mon âme attentive à ta voix séchauffait au récit de ses,Racine
POLYEUCTE.pdf,armes dun enfant il ne faut point douter que des commencements si merveilleux ne soient soutenus,Corneille
IPHIGENIE.pdf,hélas moins funeste à sa mère dun peuple impatient vous entendez la voix daignez mouvrir vos bras,Racine
BRITANNICUS.pdf,coeur je lavouerai lui pardonne en secret et lui laisse le reste avec moins de regret quoi je ne,Racine
MORTPOMPEE.pdf,que pour un frère ingrat vous donne la nature césar embrasserait pompée en ce palais notre égypte à,Corneille
BAJAZET.pdf,profonds respects par un long esclavage tel que nous le devons au sang de nos sultans je puis,Racine
RODOGUNE.pdf,hymen et dêtre à lun des deux laonice quoi sontils des sujets indignes de vos feux rodogune comme,Corneille
ILLUSIONCOMIQUE.pdf,lappelle supplice et persécution chacun dans sa croyance également sobstine vous pensez mobliger,Corneille
CID.pdf,tombeau et moblige à venger après ce coup funeste celle que je nai plus sur celle qui me reste,Corneille
BERENICE.pdf,blesser nos regards faire entrer une reine au lit de nos césars tandis que lorient dans le lit de,Racine
MENTEUR.pdf,dorante à lucrèce ne soyez pas rebelle à seconder mes voeux alcippe êtesvous aujourdhui muettes,Corneille
IPHIGENIE.pdf,rivage au sort qui me traînait il fallut consentir une secrète voix mordonna de partir,Racine
IPHIGENIE.pdf,une obscure vieillesse et toujours de la gloire évitant le sentier ne laisser aucun nom et mourir,Racine
MORTPOMPEE.pdf,quil doit au vaincu brûlant pour le vainqueur aussi qui lose aimer porte une âme trop haute pour,Corneille
BAJAZET.pdf,la vengeance enfin qui vous est due,Racine
PHEDRE.pdf,qui avaient coûté à la malveillance de la duchesse de bouillon environ quinze mille livres a partir,Racine
BRITANNICUS.pdf,image sans cesse est présente à mon âme rien ne len peut bannir britannicus je vous entends madame,Racine
ANDROMAQUE.pdf,jai été obligé de faire vivre astyanax un peu plus quil na vécu mais jécris dans un pays où cette,Racine
ATHALIE.pdf,presser grand dieu que mon amour ne lui soit point funeste du fidèle david cest le précieux reste,Racine
CID.pdf,ne le sais que trop mais si ma vertu cède apprends comme lamour flatte un coeur quil possède si,Corneille
IPHIGENIE.pdf,dargos homère enfin le père des poètes a si peu prétendu quiphigénie fille dagamemnon eut été ou,Racine
ILLUSIONCOMIQUE.pdf,dassez grands supplices donne enfin quelque borne à mes regrets cuisants rendsmoi lunique appui de,Corneille
IPHIGENIE.pdf,regarde les passions je me suis attaché à le suivre plus exactement javoue que je lui dois un bon,Racine
ATHALIE.pdf,cachot par son ordre enfermé jattendais que le temple en cendre consumé de tant de flots de sang,Racine
PHEDRE.pdf,étonné de son peu dallégresse ses froids embrassements ont glacé ma tendresse mais ce coupable,Racine
ANDROMAQUE.pdf,leur ai commandé de cacher mon injure jattendais en secret le retour dun parjure jai cru que tôt ou,Racine
MITHRIDATE.pdf,généreuse monime ne vous imputez point le malheur qui mopprime votre seule bonté nest point ce qui,Racine
MORTPOMPEE.pdf,je lai vue elle est incomparable le ciel na point encore par de si doux accords uni tant de vertus,Corneille
MENTEUR.pdf,assez au long ton histoire à mon père mais parle sous mon nom cest à moi de me taire clarice,Corneille
IPHIGENIE.pdf,qui pourra mexpliquer ce mystère trouveraije lamant glacé comme le père et les soins de la guerre,Racine
ILLUSIONCOMIQUE.pdf,bonhomme je vous vends ses trésors mais à fort bon marché jai dérobé ses clefs depuis quil est,Corneille
IPHIGENIE.pdf,soutenir dit à son mari les derniers adieux admete tout en larmes la prie de reprendre ses forces,Racine
ANDROMAQUE.pdf,si lon souhaite ailleurs sa vie ou son trépas il me laisse lingrat cet embarras funeste non non,Racine
MITHRIDATE.pdf,soin de minstruire,Racine
ATHALIE.pdf,combats mes pleurs mon désespoir vaincu par lui jentrai dans une autre carrière et mon âme à la,Racine
BRITANNICUS.pdf,quitter sa facile bonté sur son front répandue jusquaux moindres secrets est dabord descendue il,Racine
CID.pdf,ordinaire de la passion nos poèmes ramperaient souvent et les grandes douleurs ne mettraient dans,Corneille
MENTEUR.pdf,ne vous connais pas vous navez plus de mère périandre est le nom de monsieur votre père il est,Corneille
HORACE.pdf,pour la première fois et faisons très expresse défenses à toutes personnes de quelque qualités et,Corneille
BRITANNICUS.pdf,britannicus on mattend madame il faut partir junie mais du moins attendez quon vous vienne avertir,Racine
MITHRIDATE.pdf,et que dans une main de votre sang fumante jallasse mettre hélas la main de votre amante allez de,Racine
MENTEUR.pdf,fait de ces cantons le plus digne ornement philiste croyez que cette orphise armédon et pyrandre,Corneille
ANDROMAQUE.pdf,me livre moimême et ne puis me venger allons cest à moi seule à me rendre justice que de cris de,Racine
BAJAZET.pdf,extrêmes périls lordinaire signal les peuples prévenus de ce nom favorable savent que sa vertu le,Racine
MITHRIDATE.pdf,cherchez prince à vous tourmenter plaignez votre malheur sans vouloir laugmenter xipharès je sais,Racine
MENTEUR.pdf,quitterait lucrèce sabine quil ne se hâte point on laime assurément cliton mais on le lui témoigne,Corneille
ATHALIE.pdf,salomith le choeur tout le choeur chante partez enfants daaron partez jamais plus illustre querelle,Racine
CID.pdf,na point recours à ces mains généreuses que tant dexploits fameux rendent si glorieuses don sanche,Corneille
PLAIDEURS.pdf,faudrait tout lier,Racine
IPHIGENIE.pdf,ensevelie le déshonneur dun nom à qui le mien sallie scène iv achille clytemnestre iphigénie,Racine
ANDROMAQUE.pdf,de remords montils rendu la proie je souffre tous les maux que jai faits devant troie vaincu chargé,Racine
CID.pdf,à chercher ce vainqueur à toute heure en tous lieux dans une nuit si sombre je pense lembrasser et,Corneille
CINNA.pdf,votre amour à ce prix nest quun présent funeste qui porte à votre amant sa perte manifeste pensez,Corneille
PHEDRE.pdf,pinelière est une traduction assez gauche de la pièce de sénèque hippolyte ou le garçon insensible,Racine
POLYEUCTE.pdf,refroidissement par cet édit vu les peines qui y étaient proposées à ceux de sa religion et les,Corneille
ATHALIE.pdf,choisiriezvous mon fils de ressembler,Racine
MITHRIDATE.pdf,romains le sang de votre père venez je ne saurais mieux punir vos dédains,Racine
MITHRIDATE.pdf,viens pour jamais de bannir de mes yeux possédant une amour qui me fut déniée vous fasse des,Racine
BRITANNICUS.pdf,yeux depuis quà mon amour cessant dêtre contraire il semble me céder la gloire de vous plaire mon,Racine
MORTPOMPEE.pdf,que de lambition sans amour et que par politique elle se servait des avantages de sa beauté pour,Corneille
MENTEUR.pdf,fallut composer géronte cestàdire en français quil fallut lépouser dorante les siens mavaient,Corneille
BERENICE.pdf,lorsque tout lunivers fléchit à vos genoux enfin quand je nai plus à redouter que vous titus et,Racine
PLAIDEURS.pdf,vous ne sortiez pas dormez chez vous chez vous faites tous vos repas souffrez que la raison enfin,Racine
PLACEROYALE.pdf,minstruis point et va quil ne devine,Corneille
PHEDRE.pdf,temps il sait mes ardeurs insensées de laustère pudeur les bornes sont passées jai déclaré ma honte,Racine
CID.pdf,flux de pleine mer jusquici les amène un flux de pleine mer ne peut amener toutefois jaurais tort,Corneille
BERENICE.pdf,pour son empire heureux au ciel qui le protège offrir aussi nos voeux aussitôt sans lattendre et,Racine
POLYEUCTE.pdf,laissent si bien persuader à cet enchaînement quaussitôt quils ont remarqué quelque enchaînements,Corneille
BAJAZET.pdf,dans quels périls mon amitié vous jette et jespérais un jour vous mieux récompenser mais cen est,Racine
ILLUSIONCOMIQUE.pdf,grand vizir encore de nouveau mimportune le tartare dailleurs mappelle à son secours narsingue et,Corneille
PHEDRE.pdf,et le fils de la reine aricie de moi seigneur hippolyte je sais sans vouloir me flatter quune,Racine
MENTEUR.pdf,soins qui mavaient su ravir cédèrent aussitôt à ceux de vous servir isabelle à clarice tout bas,Corneille
ILLUSIONCOMIQUE.pdf,faire la guerre ce coeur inexpugnable aux assauts de leurs yeux naura plus que les tiens pour,Corneille
POLYEUCTE.pdf,mes bontés une seconde fois ses desseins avortés te diraije un penser indigne bas et lâche je,Corneille
ILLUSIONCOMIQUE.pdf,nallait quà votre honneur matamore ces pratiques nuisaient à mes desseins de guerre et pouvaient,Corneille
RODOGUNE.pdf,honnête homme dans le reste de louvrage pour forcer à la fin sa mère à sempoisonner soimême,Corneille
MORTPOMPEE.pdf,ports dans nos murs dans nos villes et contre son beaupère ayant besoin dasiles sa déroute,Corneille
HORACE.pdf,sa clémence il plaira lendurer je pourrais ajouter aux intérêts de rome combien un pareil coup est,Corneille
ANDROMAQUE.pdf,lieux mais madame du moins tournez vers moi les yeux voyez si mes regards sont dun juge sévère sils,Racine
PHEDRE.pdf,dieux men ont ravi lusage oenone la rougeur me couvre le visage je te laisse trop voir mes,Racine
CID.pdf,passons à celle de lunité de lieu qui ne ma pas donné moins de gêne en cette pièce je lai placé,Corneille
POLYEUCTE.pdf,rivaux ne pouvait saffranchir de ces communs défauts leurs âmes à tous deux dellesmêmes maîtresses,Corneille
MORTPOMPEE.pdf,famille qui soit plus honorée ou de femme ou de fille plût au grand jupiter plût à ces mêmes dieux,Corneille
BAJAZET.pdf,aimable qui vous aime verra finir ses jours quil vous a destinés roxane il le faut et déjà mes,Racine
CID.pdf,par où sera jamais ma douleur apaisée si je ne puis haïr la main qui la causée et que doisje,Corneille
PHEDRE.pdf,droit de faillir comme lui quand même ma fierté pourrait sêtre adoucie auraisje pour vainqueur dû,Racine
MITHRIDATE.pdf,récit mais xipharès seigneur ne vous a pas tout dit cest le moindre secret quil pouvait vous,Racine
CID.pdf,donner ordre à repousser leurs armes ne sont point des exploits qui laissent à ton roi le moyen ni,Corneille
POLYEUCTE.pdf,les tient pour sorciers dont lenfer est le maître et sur cette croyance on punit du trépas des,Corneille
ILLUSIONCOMIQUE.pdf,mille livres damende confiscation des exemplaires qui se trouveront contrefaits et à tous dépens,Corneille
BERENICE.pdf,proie il est vous le savez une plus noble voie je me suis vu madame enseigner ce chemin et par plus,Racine
HORACE.pdf,leurs oracles et vous ne vous pouvez figurer tout perdu sans démentir celui qui vous fut hier rendu,Corneille
CINNA.pdf,lon ignore la cause chacun diversement soupçonne quelque chose tous présument quil ait un grand,Corneille
MENTEUR.pdf,quil fait que quand il tâche à plaire il offense en effet dorante laissons là ces lourdauds contre,Corneille
BRITANNICUS.pdf,ne souhaite pas que vous alliez plus loin narcisse quoi pour britannicus votre haine affaiblie me,Racine
PHEDRE.pdf,retraite lattique est votre bien je pars et vais pour vous réunir tous les voeux partagés entre,Racine
POLYEUCTE.pdf,seul qui peut guérir nos maux sévère je veux mourir des miens aimezen la mémoire pauline je veux,Corneille
RODOGUNE.pdf,rendre à mon bonheur contraire timagène layant cherché longtemps afin de divertir lennui que de sa,Corneille
MORTPOMPEE.pdf,excellentissimus vigore animi acerrimus munificentia effusissimus animo super humanam et naturam et,Corneille
MITHRIDATE.pdf,xipharès jignore de son coeur les sentiments cachés mais je my soumettrais sans vouloir rien,Racine
RODOGUNE.pdf,et avecque sont conservés avec leur graphie ancienne quand le nombre de syllabes des vers peut en,Corneille
POLYEUCTE.pdf,rang lui devenait permis le destin aux grands coeurs si souvent mal propice se résout quelquefois à,Corneille
BAJAZET.pdf,quon ait osé mettre sur la scène une histoire si récente mais je nai rien vu dans les règles du,Racine
ILLUSIONCOMIQUE.pdf,africains partout où jai trouvé des rois un peu trop vains jai détruit les pays pour punir leurs,Corneille
MORTPOMPEE.pdf,funèbre devoir philippe tout couvert de son sang et plus mort que luimême après avoir cent fois,Corneille
ANDROMAQUE.pdf,hé quoi votre courroux natil pas eu son cours peuton haïr sans cesse et puniton toujours jai fait,Racine
CINNA.pdf,sanglante image la cause de ma haine et leffet de sa rage je mabandonne toute à vos ardents,Corneille
IPHIGENIE.pdf,gardes agamemnon allez madame allez prenez soin de sa vie je vous rends votre fille et je vous la,Racine
ILLUSIONCOMIQUE.pdf,quoi me réduistu que naije eu cent rivaux en la place dun père sur qui sans toffenser laisser choir,Corneille
CINNA.pdf,exposer le tien dune si haute place on nabat point de têtes sans attirer sur soi mille et mille,Corneille
BRITANNICUS.pdf,les noms de personnes et de lieux avec des définitions et notices issues des dictionnaires comme,Racine
ATHALIE.pdf,quelque arme quelque épée et quaux portes du temple où lennemi mattend abner puisse du moins mourir,Racine
MENTEUR.pdf,corneille,Corneille
HORACE.pdf,et rompant tous ces noeuds sarmer pour la patrie contre un sang quon voudrait racheter de sa vie,Corneille
PLAIDEURS.pdf,cousin de lun de vos neveux la comtesse monsieur père cordon vous dira mon affaire lintimé monsieur,Racine
HORACE.pdf,se cache point au spectateur lorsquil se tue ladoucissement que japporte dans le second de ces,Corneille
ILLUSIONCOMIQUE.pdf,lamour y déploie deux malheureux ensemble ont toujours courte joie ainsi jaspire ailleurs pour,Corneille
IPHIGENIE.pdf,tout découvrir,Racine
ANDROMAQUE.pdf,douleur le temple retentisse de leur hymen fatal troublons lévénement et quils ne soient unis sil,Racine
POLYEUCTE.pdf,soupirs et dissipé ma haine sévère que vous êtes heureuse et quun peu de soupirs fait un aisé,Corneille
MENTEUR.pdf,voyant que je mourrai de joie,Corneille
ANDROMAQUE.pdf,parjure et je charge un amant du soin de mon injure il peut me conquérir à ce prix sans danger je,Racine
PLACEROYALE.pdf,en inhumaine alidor rien moins et cest par là que redouble ma peine ce nest quen maimant trop,Corneille
MENTEUR.pdf,disponibles et le lien vers la source électronique est signalée les variantes sont mentionnées dans,Corneille
MENTEUR.pdf,il aura cru sans doute ou je suis fort trompée que les filles de coeur aiment les gens dépée et,Corneille
PHEDRE.pdf,de retour dès ce moment elle a conscience de sa honte et nose lever les yeux sur son époux affolée,Racine
ILLUSIONCOMIQUE.pdf,abord la bannie clindor sans avoir vu vos pas sadresser en ce lieu lasse de mes discours elle ma,Corneille
PHEDRE.pdf,tribunal outre les trois grands esprits que nous avons nommés étaient boyer segrais benserade très,Racine
IPHIGENIE.pdf,quest ce que je vois dieux achille,Racine
PHEDRE.pdf,deshoulières était lâme de ce parti enchantée de voir le peu de succès de la phèdre de racine elle,Racine
PHEDRE.pdf,sarrêtent non loin de ces tombeaux antiques où des rois ses aïeux sont les froides reliques jy,Racine
HORACE.pdf,flambeau elle voit avec lui son espoir au tombeau faisant triompher rome il se lest asservie il a,Corneille
IPHIGENIE.pdf,spectacle enfin pompe digne dachille pour attirer vos yeux nest point assez tranquille et les grecs,Racine
BRITANNICUS.pdf,ce pressant danger seigneur jai dautres soins que de vous affliger allez rassurezvous et cessez de,Racine
PHEDRE.pdf,lacadémie française quand le novice académique eut salué fort humblement dune normande rhétorique,Racine
IPHIGENIE.pdf,iphigénie seigneur poursuivez agamemnon je ne puis iphigénie périsse le troyen auteur de nos,Racine
MITHRIDATE.pdf,sa naissance et quand lennuque fut arrivé devers elle et luy eust faict commandement de par le roi,Racine
HORACE.pdf,voit y voler la victoire entre eux deux nétait pas incertaine lalbain percé de coups ne se traînait,Corneille
CINNA.pdf,lintérêt démilie et celui des romains cinna plût aux dieux que vousmême eussiez vu de quel zèle,Corneille
PHEDRE.pdf,presentation des éditions du theâtre classique les éditions sappuient sur les éditions originales,Racine
PHEDRE.pdf,matières sans que jaille chercher dodieuses lumières qui ne pouvant le rendre à ma juste douleur,Racine
MORTPOMPEE.pdf,peuple tremblant en détourne la tête un effroi général offre à lun sous ses pas des abîmes ouverts,Corneille
MENTEUR.pdf,ne déploie scène ii dorante alcippe cliton alcippe je te veux cher ami faire part de ma joie je,Corneille
BERENICE.pdf,sest offensée que titus à ses pleurs lait si longtemps laissée un généreux dépit succède à sa,Racine
BAJAZET.pdf,royauté parce que les rois sen ceignaient le front pour laisser le il suffit je tiendrai tout ce,Racine
BERENICE.pdf,votre joie me trompiezvous tantôt au sortir de ces lieux lorsque encor tout ému de vos derniers,Racine
CID.pdf,dun père mort ou de notre amitié punismoi par vengeance ou du moins par pitié ton malheureux amant,Corneille
HORACE.pdf,autre querelle le zèle du pays vous défend de tels soins vous feriez peu pour lui si vous vous,Corneille
CINNA.pdf,faiblesse ou moins dambition livie ne traitez plus si mal un conseil salutaire auguste le ciel,Corneille
